Street_ID,Base_Street_ID,Alias Type,Pre Dir,Street Name,Type,Suffix,FULLNAME,Tiered?,Min Address,Max Address,Chicago Coord,Chicago Coord Dir
2869,925,911,N,REV M E ALEXANDER,WAY,,N REV M E ALEXANDER WAY,,932,1000
3876,925,HONORARY,N,DONALD J DEPORTER,WAY,,N DONALD J DEPORTER  WAY,,600,621,3400,W
3916,940,HONORARY,N,NAKIA TERRELL,ST,,N NAKIA TERRELL ST,,1500,1559,2600,W
3940,940,HONORARY,N,ROBERT O BUEHLER,WAY,,N ROBERT O BUEHLER  WAY,,3900,3960,2600,W
3943,940,HONORARY,N,SAINT FRANCIS BORGIA,WAY,,N SAINT FRANCIS BORGIA  WAY,,3500,3507,8100,W
3930,943,HONORARY,N,REV FREDDIE EVANS,DR,,N REV FREDDIE EVANS DR,,700,761,5632,W
3937,943,HONORARY,N,REVEREND FREDDIE EVANS,DR,,N REVEREND FREDDIE EVANS DR,,200,467,5632,W
2856,947,911,N,MONSIGNOR MULCAHEY,ST,,N MONSIGNOR MULCAHEY ST,,6944,7000
3860,947,HONORARY,N,BOB FOSSE,WAY,,N BOB FOSSE  WAY,,4400,4457,1700,W
2918,960,911,,PONCHATRAIN,BLVD,,PONCHATRAIN BLVD,,0,0
2920,963,911,,POTOWATOMIE,AVE,,POTOWATOMIE AVE,,0,0
2662,966,911,,CRAWFORD,AVE,,CRAWFORD AVE,,1,6399
2663,966,911,,CRAWFORD,ST,,CRAWFORD ST,,1,6399
2815,966,911,N,CRAWFORD,,,N CRAWFORD,,9101,11499
3865,966,HONORARY,N,CASIMIR PULASKI,WAY,,N CASIMIR PULASKI  WAY,,2800,2828,4000,W
3905,966,HONORARY,N,LABE BANK,WAY,,N LABE BANK  WAY,,3630,3659,4000,W
2770,970,911,,KLONDERS CORNER,,,KLONDERS CORNER,,4600,4700
2843,970,911,N,KLONDER S CORNER,,,N KLONDER S CORNER,,4600,4600
3424,970,ALIAS,N,RAVENSWOOD(W),AVE,,N RAVENSWOOD(W) AVE,,3200,7000,1800,W
2938,975,911,,RITA,AVE,,RITA AVE,,0,0
3945,977,HONORARY,N,SISTER ROSEMARY CONNELLY,DR,,N SISTER ROSEMARY CONNELLY DR,,6218,6385,0
3425,982,ALIAS,N,RIVERS EDGE,TER,,N RIVERS EDGE TER,,5100,5261,0
4393,985,NAMING_CONV,N,ROCKWELL,AVE,,N ROCKWELL AVE,,3200,3228,2600,W
2939,986,911,,RODGERS,AVE,,RODGERS AVE,,0,0
2870,988,911,N,ROBERT BORGSTROM,WAY,,N ROBERT BORGSTROM WAY,,360,400
2809,991,911,N,BRISKER,WAY,,N BRISKER WAY,,6400,6418
3031,1005,911,,SEGWICK,ST,,SEGWICK ST,,0,0
2858,1011,911,N,N MCCUTCHEON,TER,,N N MCCUTCHEON TER,,4900,4930
3034,1013,911,,SOO,AVE,,SOO AVE,,6600,7167
3954,1014,HONORARY,N,ZUM DEUTSCHEN ECK STRASSE,AVE,,N ZUM DEUTSCHEN ECK STRASSE AVE,,2900,2929,1400,W
3913,1015,HONORARY,N,MAURICE NORFLEET,AVE,,N MAURICE NORFLEET AVE,,600,657,3300,W
3426,1019,ALIAS,N,SAINT CLAIR,ST,,N SAINT CLAIR ST,,500,732,200,E
3427,1021,ALIAS,N,SAINT LOUIS,AVE,,N SAINT LOUIS AVE,,216,6310,3500,W
2867,1024,911,N,RAOUL WALLENBERG,PL,,N RAOUL WALLENBERG PL,,340,340
2885,1024,911,N,YVONNE DANIELS BRIDGE,,,N YVONNE DANIELS BRIDGE,,340,340
3866,1024,HONORARY,N,CHICAGO THEATRE,WAY,,N CHICAGO THEATRE  WAY,,150,171,0
3891,1024,HONORARY,N,HIS EMINENCE JOSEPH CARDINAL BERNARDIN,WAY,,N HIS EMINENCE JOSEPH CARDINAL BERNARDIN  WAY,,732,759,0
3918,1024,HONORARY,N,PAPA MILANO,ST,,N PAPA MILANO ST,,1000,1036,0
3429,1026,ALIAS,N,STETSON(L),AVE,,N STETSON(L) AVE,,150,330,154,E
4375,1027,NAMING_CONV,N,LOWER STETSON,AVE,,N LOWER STETSON AVE,,140,351
2881,1039,911,N,TROOP,ST,,N TROOP ST,,0,0
2880,1042,911,N,TORAH V CHESED,DR,,N TORAH V CHESED DR,,6200,6300
3042,1042,911,,VCHESED TORAH,DR,,VCHESED TORAH DR,,6200,6300
3952,1042,HONORARY,N,TORAH V'CHESED,DR,,N TORAH V'CHESED DR,,6200,6257,3132,W
2758,1048,911,,IKE SEWALL,WAY,,IKE SEWALL WAY,,500,600
2835,1048,911,N,IKE SEWELL,WAY,,N IKE SEWELL WAY,,550,600
2836,1048,911,N,IRV KUPCINET BRIDGE,,,N IRV KUPCINET BRIDGE,,350,350
2840,1048,911,N,JEWELERS ROW,,,N JEWELERS ROW,,0,100
2884,1048,911,N,YITZHAK RABIN,PL,,N YITZHAK RABIN PL,,340,350
4376,1049,NAMING_CONV,N,LOWER WABASH,AVE,,N LOWER WABASH AVE,,300,499
3864,1050,HONORARY,N,CAROL FOX,DR,,N CAROL FOX DR,,0,40,0
4377,1051,NAMING_CONV,N,LOWER WACKER,DR,,N LOWER WACKER DR,,0,199
3432,1052,ALIAS,N,WACKER(L),DR,,N WACKER(L) DR,,1,199,0
3433,1052,ALIAS,N,WACKER(LW),DR,,N WACKER(LW) DR,,1,199,0
3434,1052,ALIAS,N,WACKER(U),DR,,N WACKER(U) DR,,1,199,0
3435,1052,ALIAS,N,WACKER(UW),DR,,N WACKER(UW) DR,,1,199,0
3881,1054,HONORARY,N,ELDER GLEN WASHINGTON JR,DR,,N ELDER GLEN WASHINGTON JR DR,,200,437,5700,W
2775,1058,911,,LLAPITAN CARMELITO,CT,,LLAPITAN CARMELITO CT,,3924,3960
3863,1058,HONORARY,N,CARMELITO LLAPITAN,CT,,N CARMELITO LLAPITAN CT,,3901,3945,1332,W
3456,1063,ALIAS,S,31 ST,ER,,S 31 ST ER,,2000,3021,0
3457,1064,ALIAS,S,31 ST LSD,ER,,S 31 ST LSD ER,,3100,3199,0
3855,1064,HONORARY,N,"ABE ""FLUKY"" DREXLER",WAY,,"N ABE ""FLUKY"" DREXLER  WAY",,6800,6829,2400,W
3896,1064,HONORARY,N,JOHN HAGGERTY,WAY,,N JOHN HAGGERTY  WAY,,4200,4229,2400,W
3902,1064,HONORARY,N,KING SARGON,BLVD,,N KING SARGON BLVD,,6000,6060,2400,W
3912,1064,HONORARY,N,MASON A LOUNDY,DR,,N MASON A LOUNDY DR,,6400,6459,2400,W
4395,1065,NAMING_CONV,N,WESTERN AVE OVERPASS,,,N WESTERN AVE OVERPASS,,3030,3399
3923,1067,HONORARY,N,RABBI AARON M RINE,AVE,,N RABBI AARON M RINE AVE,,6700,6759,3032,W
4396,1072,NAMING_CONV,N,WILLETS,CT,,N WILLETS CT,,2500,2599
3125,1073,911,,WILMONT,AVE,,WILMONT AVE,,0,0
3126,1076,911,,WINABAGO,AVE,,WINABAGO AVE,,0,0
2838,1077,911,N,JACK O CALLAGHAN,DR,,N JACK O CALLAGHAN DR,,6100,6200
3892,1077,HONORARY,N,JACK O'CALLAGHAN,DR,,N JACK O'CALLAGHAN DR,,6100,6175,1100,W
2883,1079,911,N,WOOLCOTT,AVE,,N WOOLCOTT AVE,,0,0
3131,1082,911,,WOODWARD,ST,,WOODWARD ST,,0,0
2968,1085,911,S,DR ALFRED C GOLDEN,ST,,S DR ALFRED C GOLDEN ST,,11132,11200
2970,1085,911,S,DR JETHRO W GAYLES,DR,,S DR JETHRO W GAYLES DR,,10300,10300
4000,1085,HONORARY,S,DR REV RAMONA JOSEPH,DR,,S DR REV RAMONA JOSEPH DR,,8000,8059,1100,W
4131,1085,HONORARY,S,RUFUS KINNARD,DR,,S RUFUS KINNARD DR,,8600,8657,1100,W
2862,1089,911,,N O JOHNSON SR,DR,,N O JOHNSON SR DR,,8000,8100
4025,1089,HONORARY,S,H O JOHNSON SR,DR,,S H O JOHNSON SR DR,,8000,8059,1324,W
4129,1089,HONORARY,S,ROSA C BECK,DR,,S ROSA C BECK DR,,5900,6161,1324,W
2622,1091,911,,ALPORT,ST,,ALPORT ST,,0,0
3487,1093,ALIAS,S,87 ST RYAN,ER,,S 87 ST RYAN ER,,8807,8999,0
3014,1094,911,S,POW MIA,AVE,,S POW MIA AVE,,5200,5428
3488,1094,ALIAS,S,87 ST RYAN,XR,,S 87 ST RYAN XR,,8800,8999,0
4022,1094,HONORARY,S,GEORGE J CHEUNG,,,S GEORGE J CHEUNG,,2100,2176,0
4064,1094,HONORARY,S,PETER & KENNY FAKLIS,AVE,,S PETER & KENNY FAKLIS AVE,,5430,5465,0
4069,1094,HONORARY,S,POW/MIA,AVE,,S POW/MIA AVE,,5200,5222,0
3494,1096,ALIAS,S,ASHLAND(W),AVE,,S ASHLAND(W) AVE,,3800,3899,1600,W
3971,1096,HONORARY,S,BISHOP ALONZO MOYER,DR,,S BISHOP ALONZO MOYER DR,,8000,8059,1600,W
3994,1096,HONORARY,S,DR D RAYFORD BELL,DR,,S DR D RAYFORD BELL DR,,1,99,1600,W
4036,1096,HONORARY,S,JESSE C VAUGHN SR,DR,,S JESSE C VAUGHN SR DR,,11335,11440,1600,W
4068,1096,HONORARY,S,PORT MINISTRIES,WAY,,S PORT MINISTRIES  WAY,,5000,5059,1600,W
4084,1096,HONORARY,S,REV DR C FERGUSON,AVE,,S REV DR C FERGUSON AVE,,1000,1021,1600,W
4119,1096,HONORARY,S,REV WILLIAM FRISTOE,AVE,,S REV WILLIAM FRISTOE AVE,,8300,8357,1600,W
4123,1096,HONORARY,S,REV.JOHN MCGRUDER,AVE,,S REV.JOHN MCGRUDER AVE,,1200,1230,1600,W
4397,1097,NAMING_CONV,S,ASHLAND AVE OVERPASS,,,S ASHLAND AVE OVERPASS,,3720,3999
2627,1101,911,,AVE B,,,AVE B,,0,0
2628,1102,911,,AVE C,,,AVE C,,0,0
2629,1103,911,,AVE D,,,AVE D,,0,0
2630,1104,911,,AVE E,,,AVE E,,0,0
2631,1105,911,,AVE F,,,AVE F,,0,0
2632,1106,911,,AVE G,,,AVE G,,0,0
3495,1106,ALIAS,S,AVE G,,,S AVE G,,9732,10308,3800,E
2633,1107,911,,AVE G,DR,,AVE G DR,,0,0
2634,1108,911,,AVE H,,,AVE H,,0,0
2635,1109,911,,AVE J,,,AVE J,,0,0
2636,1110,911,,AVE K,,,AVE K,,0,0
2637,1111,911,,AVE L,,,AVE L,,0,0
2638,1112,911,,AVE M,,,AVE M,,0,0
2947,1113,911,S,AVE N,,,S AVE N,,0,0
2639,1114,911,,AVE O,,,AVE O,,0,0
4073,1119,HONORARY,S,RALPH ALBANO,ST,,S RALPH ALBANO ST,,800,935,2232,W
2644,1123,911,,BERKLEY,,,BERKLEY,,0,0
2927,1124,911,,REV ELMER L FOWLER,ST,,REV ELMER L FOWLER ST,,8700,10300
4090,1124,HONORARY,S,REV ELMER L FOWLER,ST,,S REV ELMER L FOWLER ST,,8700,9899,0
3496,1125,ALIAS,S,BIRKOFF,AVE,,S BIRKOFF AVE,,8300,8400,648,W
3437,1126,ALIAS,S,103,ER,,S 103 ER,,0,10399,0
3436,1127,ALIAS,S,103  ST STONY,XR,,S 103  ST STONY XR,,10018,10198,0
3438,1128,ALIAS,S,103,XR,,S 103 XR,,10021,10499,0
3439,1131,ALIAS,S,111,ER,,S 111 ER,,10940,11231,0
3442,1134,ALIAS,S,111,XR,,S 111 XR,,10940,11499,0
3444,1137,ALIAS,S,115 ST,ER,,S 115 ST ER,,0,11545,0
3445,1138,ALIAS,S,115 ST,XR,,S 115 ST XR,,11338,11599,0
3448,1141,ALIAS,S,130 ST,ER,,S 130 ST ER,,12847,13099,0
3449,1142,ALIAS,S,130 ST,XR,,S 130 ST XR,,12851,13099,0
3450,1143,ALIAS,S,137 ST,ER,,S 137 ST ER,,13600,13799,13700,E
3451,1144,ALIAS,S,137 ST,XR,,S 137 ST XR,,13600,13699,0
2737,1146,911,I,FORD,,,I FORD,,0,0
2810,1146,911,N,CALUMET,,,N CALUMET,,0,0
2831,1146,911,N,I94,,,N I94,,0,0
4398,1146,NAMING_CONV,S,IB BISHOP FORD,EXPY,,S IB BISHOP FORD EXPY,,9550,13799
2891,1147,911,O,CALUMET,,,O CALUMET,,0,0
2902,1147,911,O,I94,,,O I94,,0,0
2952,1147,911,S,CALUMET,,,S CALUMET,,0,0
4413,1147,NAMING_CONV,S,OB BISHOP FORD,EXPY,,S OB BISHOP FORD EXPY,,9608,13799
2945,1150,911,S,ANNA R LANGFORD,DR,,S ANNA R LANGFORD DR,,6000,6100
3959,1150,HONORARY,S,ANNA R LANGF,RD,,S ANNA R LANGF RD,,6000,6059,1438,W
3976,1150,HONORARY,S,BISHOP MOSES CROSS SR,DR,,S BISHOP MOSES CROSS SR DR,,9100,9159,1438,W
4043,1150,HONORARY,S,LEO CLARK,DR,,S LEO CLARK DR,,10900,10929,1438,W
4065,1150,HONORARY,S,PETER JAMES BARBATO,WAY,,S PETER JAMES BARBATO  WAY,,800,935,1438,W
4077,1150,HONORARY,S,RAYMOND GUTIERREZ SR,DR,,S RAYMOND GUTIERREZ SR DR,,1800,1863,1438,W
2670,1151,911,,DR LONNIE L WELLS,DR,,DR LONNIE L WELLS DR,,6700,6800
3998,1151,HONORARY,S,DR LONNIE L WELLS,DR,,S DR LONNIE L WELLS DR,,6700,6727,1436,E
4091,1151,HONORARY,S,REV ERROL A REDWELL SR,DR,,S REV ERROL A REDWELL SR DR,,6600,6627,1436,E
2648,1154,911,,BLUE,,,BLUE,,0,0
3983,1159,HONORARY,S,CARMEL B HARVEY JR,DR,,S CARMEL B HARVEY JR DR,,13000,13059,0
2725,1171,911,,FR JAMES A DONLAN,DR,,FR JAMES A DONLAN DR,,100,200
2977,1171,911,S,ERNESTINA NINO,DR,,S ERNESTINA NINO DR,,2100,2432
3018,1171,911,S,REV JOSEPH SYLVESTER,ST,,S REV JOSEPH SYLVESTER ST,,0,100
4067,1171,HONORARY,S,PETER PACHECO,DR,,S PETER PACHECO DR,,4300,4359,2800,W
4081,1171,HONORARY,S,REV C T BAKER,ST,,S REV C T BAKER ST,,1600,1726,2800,W
3028,1174,911,S,WINKLE LEE,AVE,,S WINKLE LEE AVE,,2500,2600
3497,1174,ALIAS,S,CALUMET,XPRSS,,S CALUMET XPRSS,,9800,13800,334,E
3985,1174,HONORARY,S,CARRIE TATE,PL,,S CARRIE TATE PL,,3700,3759,334,E
4010,1174,HONORARY,S,FINIS EWUIN HENDERSON JR,ST,,S FINIS EWUIN HENDERSON JR ST,,3500,3659,334,E
4054,1174,HONORARY,S,MILDRED E. WILLIAMS,AVE,,S MILDRED E. WILLIAMS AVE,,2600,2859,334,E
3990,1177,HONORARY,S,DONALD J MORAN,ST,,S DONALD J MORAN ST,,1,99,2500,W
4051,1177,HONORARY,S,METRO LANE,AVE,,S METRO LANE AVE,,732,757,2500,W
4136,1177,HONORARY,S,SR SEAN MORLEY,DR,,S SR SEAN MORLEY DR,,11200,11259,2500,W
4132,1179,HONORARY,S,S FLORSHEIM,WAY,,S S FLORSHEIM  WAY,,100,139,500,W
2658,1181,911,,CARONDALAY,AVE,,CARONDALAY AVE,,0,0
4021,1184,HONORARY,S,GEORGE HILL,DR,,S GEORGE HILL DR,,6300,6325,5600,W
2957,1187,911,S,CLEODIA & JOHN O QUINN,DR,,S CLEODIA & JOHN O QUINN DR,,600,2200
3498,1187,ALIAS,S,CENTRAL PARK(W),AVE,,S CENTRAL PARK(W) AVE,,5932,7300,3600,W
3499,1187,ALIAS,S,CENTRAL PK(W),AVE,,S CENTRAL PK(W) AVE,,5932,7300,3600,W
3987,1187,HONORARY,S,CLEODIA & JOHN O'QUINN,DR,,S CLEODIA & JOHN O'QUINN DR,,600,1799,3600,W
4087,1190,HONORARY,S,REV EARL CANNON,DR,,S REV EARL CANNON DR,,6400,6459,634,E
4141,1190,HONORARY,S,STEVENSON,AVE,,S STEVENSON AVE,,11100,11169,634,E
2954,1191,911,S,CHAPEL,AVE,,S CHAPEL AVE,,0,0
3024,1191,911,S,SHAPPEL,AVE,,S SHAPPEL AVE,,0,0
4005,1192,HONORARY,S,ELDER SIMON GORDON,DR,,S ELDER SIMON GORDON DR,,10300,10331,0
3482,1195,ALIAS,S,73 ST,ER,,S 73 ST ER,,7212,7399,0
3483,1196,ALIAS,S,73 ST,XR,,S 73 ST XR,,7300,7399,0
3489,1197,ALIAS,S,87 ST SKYWAY,ER,,S 87 ST SKYWAY ER,,8716,8899,0
3490,1198,ALIAS,S,87 ST SKYWAY,XR,,S 87 ST SKYWAY XR,,8700,8799,0
2876,1199,911,N,SKYWAY,,,N SKYWAY,,0,0
3111,1199,911,W,SKYWAY,,,W SKYWAY,,0,0
3524,1199,ALIAS,S,SKYWAY,XPRSS,,S SKYWAY XPRSS,,6600,10550,0
4399,1199,NAMING_CONV,S,IB CHICAGO SKYWAY,,,S IB CHICAGO SKYWAY,,6324,10599
2709,1200,911,E,SKYWAY,,,E SKYWAY,,0,0
2914,1200,911,O,SKYWAY,,,O SKYWAY,,0,0
3025,1200,911,S,SKYWAY,,,S SKYWAY,,0,0
4414,1200,NAMING_CONV,S,OB CHICAGO SKYWAY,,,S OB CHICAGO SKYWAY,,6416,10599
2961,1213,911,S,CRISTIANA,AVE,,S CRISTIANA AVE,,0,0
4012,1213,HONORARY,S,FR JOHN I GALLERY,DR,,S FR JOHN I GALLERY DR,,11000,11059,3332,W
3010,1214,911,S,MCSHANE,DR,,S MCSHANE DR,,11156,11200
4038,1215,HONORARY,S,JOHN L WANER,ST,,S JOHN L WANER ST,,5200,5270,4800,W
4145,1215,HONORARY,S,TONY SANTUCCI,AVE,,S TONY SANTUCCI AVE,,5900,5959,4800,W
3004,1217,911,S,LITHUANIAN YOUTH CENTER,DR,,S LITHUANIAN YOUTH CENTER DR,,5600,5800
4138,1222,HONORARY,S,ST BRIDE,DR,,S ST BRIDE DR,,7800,7831,0
2687,1230,911,E,I55,,,E I55,,0,0
2710,1230,911,E,STEVENSON,,,E STEVENSON,,0,0
2741,1230,911,I,I55,,,I I55,,0,0
2757,1230,911,I,STEVENSON,,,I STEVENSON,,0,0
4058,1233,HONORARY,S,MUKITA W HOUGH,ST,,S MUKITA W HOUGH ST,,10400,10429,800,E
2943,1236,911,S,A WALKER & THE CARAVANS,DR,,S A WALKER & THE CARAVANS DR,,3500,3700
3956,1236,HONORARY,S,ALBERTINA WALKER & THE CARAVANS,DR,,S ALBERTINA WALKER & THE CARAVANS DR,,3500,3572,0
4071,1236,HONORARY,S,PULLMAN,DR,,S PULLMAN DR,,11100,11130,0
4110,1236,HONORARY,S,REV O C MORGAN,DR,,S REV O C MORGAN DR,,4100,4224,0
4048,1237,HONORARY,S,MAJOR ROBERT H LAWRENCE JR,DR,,S MAJOR ROBERT H LAWRENCE JR DR,,9900,9989,2300,E
2958,1238,911,S,CRAGEER,AVE,,S CRAGEER AVE,,0,0
2960,1238,911,S,CREGEER,AVE,,S CREGEER AVE,,0,0
4007,1244,HONORARY,S,EMMANUEL BAPTIST CHURCH,BLVD,,S EMMANUEL BAPTIST CHURCH BLVD,,8300,8359,2000,W
4039,1244,HONORARY,S,JOSEPH B MEEGAN OVERPASS,,,S JOSEPH B MEEGAN OVERPASS,,3700,4331,2000,W
3454,1249,ALIAS,S,18 ST,ER,,S 18 ST ER,,1452,1799,0
3455,1250,ALIAS,S,18 ST,XR,,S 18 ST XR,,1452,1799,0
3459,1251,ALIAS,S,31 ST RYAN,ER,,S 31 ST RYAN ER,,3120,3299,0
3460,1252,ALIAS,S,31 ST RYAN,XR,,S 31 ST RYAN XR,,3122,3299,0
3462,1253,ALIAS,S,35 ST,ER,,S 35 ST ER,,3300,3699,0
3463,1254,ALIAS,S,35 ST,XR,,S 35 ST XR,,3300,3699,0
3464,1255,ALIAS,S,39 ST,ER,,S 39 ST ER,,3742,4099,0
3465,1256,ALIAS,S,39 ST,XR,,S 39 ST XR,,3646,4099,0
3466,1257,ALIAS,S,43 ST,ER,,S 43 ST ER,,4131,4499,0
3467,1258,ALIAS,S,43 ST,XR,,S 43 ST XR,,4131,4499,0
3470,1259,ALIAS,S,51 ST,ER,,S 51 ST ER,,4916,5299,0
3471,1260,ALIAS,S,51 ST,XR,,S 51 ST XR,,4854,5299,0
3473,1261,ALIAS,S,53 ST,ER,,S 53 ST ER,,5318,5499,0
3474,1262,ALIAS,S,53 ST,XR,,S 53 ST XR,,5234,5499,0
3475,1263,ALIAS,S,55 ST,ER,,S 55 ST ER,,5509,5699,0
3476,1264,ALIAS,S,55 ST,XR,,S 55 ST XR,,5521,5998,0
3477,1265,ALIAS,S,59 ST,ER,,S 59 ST ER,,5716,6099,0
3478,1266,ALIAS,S,59 ST,XR,,S 59 ST XR,,5708,6299,0
3479,1267,ALIAS,S,63 ST,XR,,S 63 ST XR,,6068,6299,0
3480,1268,ALIAS,S,71 ST,ER,,S 71 ST ER,,6720,7299,0
3481,1269,ALIAS,S,71 ST,XR,,S 71 ST XR,,6712,7399,0
3484,1274,ALIAS,S,83 ST,ER,,S 83 ST ER,,8100,8299,0
3485,1275,ALIAS,S,83 ST,XR,,S 83 ST XR,,8056,8299,0
3486,1276,ALIAS,S,87 ST,ER,,S 87 ST ER,,8434,8699,0
3491,1277,ALIAS,S,87 ST,XR,,S 87 ST XR,,8422,8599,0
3492,1278,ALIAS,S,95 ST,ER,,S 95 ST ER,,9234,9499,0
3493,1279,ALIAS,S,95 ST,XR,,S 95 ST XR,,9200,9399,0
2744,1283,911,I,I90,XPRSS,,I I90 XPRSS,,2600,6500
2747,1283,911,I,I94,XPRSS,,I I94 XPRSS,,2600,6700
2756,1283,911,I,RYAN,XPRSS,,I RYAN XPRSS,,2600,6700
2830,1283,911,N,I90,XPRSS,,N I90 XPRSS,,2600,6500
2833,1283,911,N,I94,XPRSS,,N I94 XPRSS,,2600,6700
2874,1283,911,N,RYAN,XPRSS,,N RYAN XPRSS,,2600,6700
4402,1283,NAMING_CONV,S,IB DAN RYAN,XPRSS,,S IB DAN RYAN XPRSS,,2600,6547
2901,1284,911,O,I90,XPRSS,,O I90 XPRSS,,2600,6500
2904,1284,911,O,I94,XPRSS,,O I94 XPRSS,,400,4600
3022,1284,911,S,RYAN,XPRSS,,S RYAN XPRSS,,2600,6500
4417,1284,NAMING_CONV,S,OB DAN RYAN,XPRSS,,S OB DAN RYAN XPRSS,,2600,6599
2675,1287,911,E,CALUMET,,,E CALUMET,,0,0
2742,1287,911,I,I90,,,I I90,,0,6500
2942,1287,911,,RYAN,,,RYAN,,0,0
4400,1287,NAMING_CONV,S,IB DAN RYAN,EXPY,,S IB DAN RYAN EXPY,,510,9599
2689,1288,911,E,I94,,,E I94,,0,0
2707,1288,911,E,RYAN,,,E RYAN,,0,0
2911,1288,911,O,RYAN,,,O RYAN,,0,0
2912,1288,911,O,RYAN,LOCAL,,O RYAN LOCAL,,2600,6700
2913,1288,911,O,RYAN,XPRSS,,O RYAN XPRSS,,2600,6700
3021,1288,911,S,RYAN,,,S RYAN,,0,0
3500,1288,ALIAS,S,DAN RYAN,XPRSS,,S DAN RYAN XPRSS,,500,11900,0
4415,1288,NAMING_CONV,S,OB DAN RYAN,EXPY,,S OB DAN RYAN EXPY,,510,9699
3504,1289,ALIAS,S,FRANKLIN CONNECTOR,XPRSS,,S FRANKLIN CONNECTOR XPRSS,,2200,2700,0
2963,1313,911,S,DOFFIN,AVE,,S DOFFIN AVE,,0,0
2964,1313,911,S,DOLPHIN,AVE,,S DOLPHIN AVE,,0,0
2612,1315,911,,1ST BANK ONE PLAZA,,,1ST BANK ONE PLAZA,,0,2
2641,1315,911,,BANK ONE PLAZA,,,BANK ONE PLAZA,,0,2
3501,1317,ALIAS,S,DES PLAINES,ST,,S DES PLAINES ST,,1,2032,630,W
3972,1319,HONORARY,S,BISHOP ARTHUR BRAZIER,AVE,,S BISHOP ARTHUR BRAZIER AVE,,6300,6361,1400,E
4097,1319,HONORARY,S,REV GORDON A HUMPHREY,WAY,,S REV GORDON A HUMPHREY  WAY,,4800,4858,1400,E
2966,1320,911,S,DOTY AVENUE,,E,S DOTY AVENUE   E,,0,0
3502,1320,ALIAS,S,DOTY EAST,AVE,,S DOTY EAST AVE,,10300,12940,0
2967,1321,911,S,DOTY AVENUE,,W,S DOTY AVENUE   W,,0,0
3503,1321,ALIAS,S,DOTY WEST,AVE,,S DOTY WEST AVE,,10650,11100,0
2769,1322,911,,KING,,,KING,,2200,13451
2802,1322,911,,ML KING,,,ML KING,,2200,13451
2803,1322,911,,MLK,,,MLK,,2200,13451
3508,1322,ALIAS,S,KING M L JR,DR,,S KING M L JR DR,,2200,13599,0
3517,1322,ALIAS,S,M L KING JR,DR,,S M L KING JR DR,,2200,13599,0
3509,1325,ALIAS,S,KING M L JR(W),SD,,S KING M L JR(W) SD,,3700,3799,0
2973,1329,911,S,DR WILFRED REID,DR,,S DR WILFRED REID DR,,4000,4200
3366,1335,ALIAS,E,EDWARD BARRON,DR,,E EDWARD BARRON DR,,0,0,0
2713,1344,911,,ELANOR,ST,,ELANOR ST,,0,0
4008,1348,HONORARY,S,ESTHER WHEELER,DR,,S ESTHER WHEELER DR,,13000,13096,0
4062,1351,HONORARY,S,PASTOR LUCIOUS FULLWOOD,WAY,,S PASTOR LUCIOUS FULLWOOD  WAY,,10700,10761,732,W
2743,1359,911,I,I90,LOCAL,,I I90 LOCAL,,2600,6500
2746,1359,911,I,I94,LOCAL,,I I94 LOCAL,,2600,6700
2755,1359,911,I,RYAN,LOCAL,,I RYAN LOCAL,,2600,6700
2829,1359,911,N,I90,LOCAL,,N I90 LOCAL,,2600,6500
2832,1359,911,N,I94,LOCAL,,N I94 LOCAL,,2600,6700
2872,1359,911,N,RYAN,,,N RYAN,,2600,6700
2873,1359,911,N,RYAN,LOCAL,,N RYAN LOCAL,,2600,6700
4401,1359,NAMING_CONV,S,IB DAN RYAN,LOCAL,,S IB DAN RYAN LOCAL,,2602,6547
2715,1367,911,,FARELL,ST,,FARELL ST,,0,0
3523,1370,ALIAS,S,SHERMAN,ST,,S SHERMAN ST,,300,1000,156,W
3996,1374,HONORARY,S,DR JAMES T WATSON,BLVD,,S DR JAMES T WATSON BLVD,,11447,11457,300,E
4055,1376,HONORARY,S,MORSE,AVE,,S MORSE AVE,,11100,11261,532,E
3001,1377,911,S,LAKE SHORE,SR,,S LAKE SHORE SR,,2300,2302
4118,1378,HONORARY,S,REV W M HUDSON,DR,,S REV W M HUDSON DR,,500,531,2900,W
3966,1380,HONORARY,S,BEN GURION,WAY,,S BEN GURION  WAY,,1,18,300,W
4120,1381,HONORARY,S,REV WILLIAMS EVANS,AVE,,S REV WILLIAMS EVANS AVE,,11500,11549,0
4047,1390,HONORARY,S,MA BENTON,LN,,S MA BENTON LN,,3000,3069,1054,W
4121,1392,HONORARY,S,REV WILLIE D HULL,DR,,S REV WILLIE D HULL DR,,8300,8359,832,W
4147,1392,HONORARY,S,VNA,BLVD,,S VNA BLVD,,300,339,832,W
4037,1393,HONORARY,S,JEWEL LAFONTANT-MANKARIOUS,ST,,S JEWEL LAFONTANT-MANKARIOUS ST,,4900,4959,1100,E
4041,1393,HONORARY,S,LEANNA   TUCKER,AVE,,S LEANNA   TUCKER  AVE,,13000,13030,1100,E
2972,1401,911,S,DR RICKEY SINGLETON O NEAL,DR,,S DR RICKEY SINGLETON O NEAL DR,,12832,12932
2974,1401,911,S,EDDIE M MILLER,ST,,S EDDIE M MILLER ST,,12000,12100
2981,1401,911,S,FRANK REED HORTON,WAY,,S FRANK REED HORTON WAY,,600,600
