Street_ID,Base_Street_ID,Alias Type,Pre Dir,Street Name,Type,Suffix,FULLNAME,Tiered?,Min Address,Max Address,Chicago Coord,Chicago Coord Dir
697,0,,N,LANDERS,AVE,,N LANDERS AVE,,5900,6199,5000,W
698,0,,N,LANSING,AVE,,N LANSING AVE,,5700,5899,4900,W
699,0,,N,LAPORTE,AVE,,N LAPORTE AVE,,148,5499,4932,W
700,0,,N,LARAMIE,AVE,,N LARAMIE AVE,,1,5399,5200,W
701,0,,N,LARNED,AVE,,N LARNED AVE,,5200,5399,5232,W
702,0,,N,LARRABEE,ST,,N LARRABEE ST,,658,2199,600,W
703,0,,N,LAS CASAS,AVE,,N LAS CASAS AVE,,5657,5699,4924,W
704,0,,N,LATHAM,AVE,,N LATHAM AVE,,5432,5499,5000,W
705,0,,N,LATROBE,AVE,,N LATROBE AVE,,1,5399,5232,W
706,0,,N,LAVERGNE,AVE,,N LAVERGNE AVE,,1,5199,5000,W
707,0,,N,LAWLER,AVE,,N LAWLER AVE,,400,5499,5032,W
708,0,,N,LAWNDALE,AVE,,N LAWNDALE AVE,,0,6399,3700,W
709,0,,N,LAWRENCE WILSON,DR,,N LAWRENCE WILSON DR,,4600,4799,0
710,0,,N,LE MAI,AVE,,N LE MAI AVE,,6200,6445,5232,W
711,0,,N,LEADER,AVE,,N LEADER AVE,,5900,6359,5124,W
712,0,,N,LEAMINGTON,AVE,,N LEAMINGTON AVE,,100,5399,5132,W
713,0,,N,LEAVENWORTH,AVE,,N LEAVENWORTH AVE,,5531,5599,5300,W
714,0,,N,LEAVITT,ST,,N LEAVITT ST,,0,6599,2200,W
715,0,,N,LECLAIRE,AVE,,N LECLAIRE AVE,,1,5299,5100,W
716,0,,N,LEGETT,AVE,,N LEGETT AVE,,5900,6399,5145,W
717,0,,N,LEHIGH,AVE,,N LEHIGH AVE,,6300,7199,5400,W
718,0,,N,LEHMANN,CT,,N LEHMANN CT,,2700,2799,600,W
719,0,,N,LEMONT,AVE,,N LEMONT AVE,,5800,6399,5000,W
720,0,,N,LENOX,AVE,,N LENOX AVE,,6100,6398,5124,W
721,0,,N,LEONA,AVE,,N LEONA AVE,,6200,6411,5150,W
722,0,,N,LEONARD,AVE,,N LEONARD AVE,,5558,5964,5248,W
723,0,,N,LEOTI,AVE,,N LEOTI AVE,,6150,7051,4924,W
724,0,,N,LEROY,AVE,,N LEROY AVE,,6200,6499,5200,W
725,0,,N,LESSING,ST,,N LESSING ST,,800,899,928,W
726,0,,N,LESTER,AVE,,N LESTER AVE,,4900,4999,5500,W
727,0,,N,LIANO,AVE,,N LIANO AVE,,5200,5299,5256,W
728,0,,N,LIEB,AVE,,N LIEB AVE,,5190,5469,5444,W
729,0,,N,LIGHTFOOT,AVE,,N LIGHTFOOT AVE,,6600,6799,5924,W
730,0,,N,LINCOLN,AVE,,N LINCOLN AVE,,0,6399,0
731,0,,N,LINCOLN PARK,,W,N LINCOLN PARK   W,,1800,2399,300,W
732,0,,N,LINCOLN,PLZ,,N LINCOLN PLZ,,1824,1859,0
733,0,,N,LIND,AVE,,N LIND AVE,,5200,5331,5300,W
734,0,,N,LINDEN,PL,,N LINDEN PL,,2400,2599,3000,W
735,0,,N,LINDER,AVE,,N LINDER AVE,,1400,5899,5500,W
736,0,,N,LIPPS,AVE,,N LIPPS AVE,,4800,4899,5300,W
737,0,,N,LISTER,AVE,,N LISTER AVE,,2200,2399,1830,W
738,0,,N,LIVERMORE,AVE,,N LIVERMORE AVE,,6200,6299,5520,W
739,0,,N,LOCKWOOD,AVE,,N LOCKWOOD AVE,,1,5799,5300,W
740,0,,N,LOLETA,AVE,,N LOLETA AVE,,6600,6899,5826,W
741,0,,N,LONDON,AVE,,N LONDON AVE,,4729,4799,5348,W
742,0,,N,LONG,AVE,,N LONG AVE,,1,5599,5400,W
743,0,,N,LONGMEADOW,AVE,,N LONGMEADOW AVE,,6364,6377,4930,W
744,0,,N,LOOMIS,ST,,N LOOMIS ST,,1,399,1400,W
745,0,,N,LOREL,AVE,,N LOREL AVE,,1,2499,5332,W
746,0,,N,LORING,AVE,,N LORING AVE,,5200,5299,5450,W
747,0,,N,LORIS,PL,,N LORIS PL,,6920,6947,12436,W
748,0,,N,LORON,AVE,,N LORON AVE,,0,6899,5900,W
749,0,,N,LOTUS,AVE,,N LOTUS AVE,,1,5599,5432,W
750,0,,N,LOUISE,AVE,,N LOUISE AVE,,5800,6347,4900,W
751,0,,N,LOVEJOY,AVE,,N LOVEJOY AVE,,5100,5499,5444,W
752,0,,N,LOWELL,AVE,,N LOWELL AVE,,1600,6399,4332,W
753,0,,N,LSD BELMONT AV,ER,,N LSD BELMONT AV ER,,3138,3299,0
754,0,,N,LSD BELMONT AV,XR,,N LSD BELMONT AV XR,,3138,3299,0
755,0,,N,LSD BRYN MAWR AV,XR,,N LSD BRYN MAWR AV XR,,5454,5599,0
756,0,,N,LSD FOSTER AV,ER,,N LSD FOSTER AV ER,,5033,5199,0
757,0,,N,LSD FOSTER AV,XR,,N LSD FOSTER AV XR,,5033,5199,0
758,0,,N,LSD FULLERTON AV,ER,,N LSD FULLERTON AV ER,,2315,2499,0
759,0,,N,LSD FULLERTON AV,XR,,N LSD FULLERTON AV XR,,2315,2499,0
760,0,,N,LSD GRAND AV,ER,,N LSD GRAND AV ER,,0,699,0
761,0,,N,LSD ILLINOIS ST,XR,,N LSD ILLINOIS ST XR,,390,499,0
762,0,,N,LSD IRVING PARK RD,ER,,N LSD IRVING PARK RD ER,,3900,4199,0
763,0,,N,LSD IRVING PARK RD,XR,,N LSD IRVING PARK RD XR,,3900,4199,0
764,0,,N,LSD LA SALLE ST,ER,,N LSD LA SALLE ST ER,,1542,1799,0
765,0,,N,LSD LA SALLE ST,XR,,N LSD LA SALLE ST XR,,1600,1799,0
766,0,,N,LSD LAWRENCE AV,ER,,N LSD LAWRENCE AV ER,,4715,4899,0
767,0,,N,LSD LAWRENCE AV,XR,,N LSD LAWRENCE AV XR,,4715,4899,0
768,0,,N,LSD MICHIGAN AV,ER,,N LSD MICHIGAN AV ER,,1000,1299,0
769,0,,N,LSD MICHIGAN AV,XR,,N LSD MICHIGAN AV XR,,1000,1299,0
770,0,,N,LSD MICHIGAN AVENUE,XR,,N LSD MICHIGAN AVENUE XR,,1028,1061,0
771,0,,N,LSD MONTROSE AV,ER,,N LSD MONTROSE AV ER,,4252,4499,0
772,0,,N,LSD MONTROSE AV,XR,,N LSD MONTROSE AV XR,,4254,4499,0
773,0,,N,LSD RANDOLPH ST,ER,,N LSD RANDOLPH ST ER,,100,199,0
774,0,,N,LSD RANDOLPH ST,XR,,N LSD RANDOLPH ST XR,,100,299,0
775,0,,N,LSD RECREATION DR,XR,,N LSD RECREATION DR XR,,3536,3599,0
776,0,,N,LSD SOUTH WATER ST,ER,,N LSD SOUTH WATER ST ER,,160,299,0
777,0,,N,LSD SOUTH WATER ST,XR,,N LSD SOUTH WATER ST XR,,160,299,0
778,0,,N,LSD WACKER DR,ER,SB,N LSD WACKER DR ER SB,,200,327,0
779,0,,N,LSD WACKER DR NB,ER,,N LSD WACKER DR NB ER,,400,599,0
780,0,,N,LSD WACKER DR,XR,,N LSD WACKER DR XR,,328,399,0
781,0,,N,LSD WILSON AV,ER,,N LSD WILSON AV ER,,4514,4699,0
782,0,,N,LSD WILSON AV,XR,,N LSD WILSON AV XR,,4514,4699,0
783,0,,N,LUCERNE,AVE,,N LUCERNE AVE,,6052,6099,5100,W
784,0,,N,LUDLAM,AVE,,N LUDLAM AVE,,5200,5499,5470,W
785,0,,N,LUIS MUNOZ MARIN,DR,E,N LUIS MUNOZ MARIN DR E,,1201,1531,2810,W
786,0,,N,LUIS MUNOZ MARIN,DR,W,N LUIS MUNOZ MARIN DR W,,1025,1531,3132,W
787,0,,N,LUNA,AVE,,N LUNA AVE,,1400,5899,5532,W
788,0,,N,LUNDY,AVE,,N LUNDY AVE,,6200,6399,5600,W
789,0,,N,LYNCH,AVE,,N LYNCH AVE,,5300,5599,5500,W
790,0,,N,MAC CHESNEY,CT,,N MAC CHESNEY CT,,300,399,72,E
791,0,,N,MADISON ST,ER,,N MADISON ST ER,,1,199,0
792,0,,N,MAGNET,AVE,,N MAGNET AVE,,5300,5499,5642,W
793,0,,N,MAGNOLIA,AVE,,N MAGNOLIA AVE,,1400,6499,1232,W
794,0,,N,MAJOR,AVE,,N MAJOR AVE,,1600,5899,5700,W
795,0,,N,MALDEN,ST,,N MALDEN ST,,4400,4799,1300,W
796,0,,N,MANDELL,AVE,,N MANDELL AVE,,6200,6299,5624,W
797,0,,N,MANGO,AVE,,N MANGO AVE,,1600,5799,5732,W
798,0,,N,MANILA,AVE,,N MANILA AVE,,5300,5399,5800,W
799,0,,N,MANKATO,AVE,,N MANKATO AVE,,7000,7199,6300,W
800,0,,N,MANNHEIM,RD,,N MANNHEIM RD,,4400,6499,10400,W
801,0,,N,MANOR,AVE,,N MANOR AVE,,4400,4799,0
802,0,,N,MANTON,AVE,,N MANTON AVE,,5700,5999,5600,W
803,0,,N,MAPLEWOOD,AVE,,N MAPLEWOOD AVE,,200,7599,2532,W
804,0,,N,MARCEY,ST,,N MARCEY ST,,1634,1999,1000,W
805,0,,N,MARIA,CT,,N MARIA CT,,4520,4799,8500,W
806,0,,N,MARINE,DR,,N MARINE DR,,4000,5198,610,W
807,0,,N,MARION,CT,,N MARION CT,,1200,1299,1838,W
808,0,,N,MARKHAM,AVE,,N MARKHAM AVE,,5700,5999,5900,W
809,0,,N,MARMORA,AVE,,N MARMORA AVE,,2100,6099,5900,W
810,0,,N,MARSHFIELD,AVE,,N MARSHFIELD AVE,,400,7749,1632,W
811,0,,N,MASON,AVE,,N MASON AVE,,1,7199,5932,W
812,0,,N,MASSASOIT,AVE,,N MASSASOIT AVE,,800,1599,5732,W
813,0,,N,MAUD,AVE,,N MAUD AVE,,1824,1999,1000,W
814,0,,N,MAUTENE,CT,,N MAUTENE CT,,1200,1299,1632,W
815,0,,N,MAY,ST,,N MAY ST,,1,899,1132,W
816,0,,N,MAYFIELD,AVE,,N MAYFIELD AVE,,1,1899,5900,W
817,0,,N,MCALPIN,AVE,,N MCALPIN AVE,,0,7199,6300,W
818,0,,N,MCAULEY,CT,,N MCAULEY CT,,6300,6400
819,0,,N,MCCLELLAN,AVE,,N MCCLELLAN AVE,,6141,6299,5600,W
820,0,,N,MCCLURG,CT,,N MCCLURG CT,,400,699,400,E
821,0,,N,MCCOOK,AVE,,N MCCOOK AVE,,5940,5999,6022,W
822,0,,N,MCCORMICK PL BUSWAY,,,N MCCORMICK PL BUSWAY,,1,150,200,E
823,0,,N,MCCORMICK,RD,,N MCCORMICK RD,,6200,6399,3300,W
824,0,,N,MCCREA,DR,,N MCCREA DR,,100,239,3356,W
825,0,,N,MCCUTCHEON,TER,,N MCCUTCHEON TER,,4900,4929,944,W
826,0,,N,MCDONOUGH,ST,,N MCDONOUGH ST,,4410,5100,0
827,0,,N,MCLEOD,AVE,,N MCLEOD AVE,,6000,6138,6246,W
828,0,,N,MCVICKER,AVE,,N MCVICKER AVE,,1600,7399,6032,W
829,0,,N,MEADE,AVE,,N MEADE AVE,,1600,7399,6100,W
830,0,,N,MEDFORD,AVE,,N MEDFORD AVE,,6900,7039,6200,W
831,0,,N,MEDINA,AVE,,N MEDINA AVE,,5800,5950,6158,W
832,0,,N,MELVINA,AVE,,N MELVINA AVE,,1600,7199,6200,W
833,0,,N,MENARD,AVE,,N MENARD AVE,,1,6099,5800,W
834,0,,N,MENDELL,ST,,N MENDELL ST,,1900,2099,1500,W
835,0,,N,MENDOTA,AVE,,N MENDOTA AVE,,6800,7099,0
836,0,,N,MEREDITH,AVE,,N MEREDITH AVE,,6200,6299,5626,W
837,0,,N,MERRIMAC,AVE,,N MERRIMAC AVE,,1600,7199,6234,W
838,0,,N,MEYER,AVE,,N MEYER AVE,,1610,1699,510,W
839,0,,N,MICHIGAN,AVE,,N MICHIGAN AVE,,1,999,100,E
840,0,,N,MICHIGAN,AVE,W,N MICHIGAN AVE W,,800,829
841,0,,N,MICHIGAN LOWER,AVE,,N MICHIGAN LOWER AVE,,200,599,100,E
842,0,,N,MIES VAN DER ROHE,WAY,,N MIES VAN DER ROHE WAY,,500,931,200,E
843,0,,N,MILDRED,AVE,,N MILDRED AVE,,2600,2999,900,W
844,0,,N,MILTIMORE,AVE,,N MILTIMORE AVE,,5600,5999,5834,W
845,0,,N,MILWAUKEE,AVE,,N MILWAUKEE AVE,,200,7599,0
846,0,,N,MINNEHAHA,AVE,,N MINNEHAHA AVE,,6300,6599,5400,W
847,0,,N,MINNETONKA,AVE,,N MINNETONKA AVE,,6500,6999,0
848,0,,N,MOBILE,AVE,,N MOBILE AVE,,1600,7199,6300,W
849,0,,N,MOHAWK,ST,,N MOHAWK ST,,814,2099,532,W
850,0,,N,MONITOR,AVE,,N MONITOR AVE,,1000,6099,5832,W
851,0,,N,MONON,AVE,,N MONON AVE,,6932,7099,6234,W
852,0,,N,MONT CLARE,AVE,,N MONT CLARE AVE,,2500,5531,7132,W
853,0,,N,MONTICELLO,AVE,,N MONTICELLO AVE,,400,6399,3632,W
854,0,,N,MOODY,AVE,,N MOODY AVE,,1600,7199,6132,W
855,0,,N,MOORMAN,ST,,N MOORMAN ST,,1300,1335,1700,W
856,0,,N,MORGAN,ST,,N MORGAN ST,,1,799,1000,W
857,0,,N,MOSELLE,AVE,,N MOSELLE AVE,,6800,7099,6300,W
858,0,,N,MOZART,DR,,N MOZART DR,,1200,1220,2832,W
859,0,,N,MOZART,ST,,N MOZART ST,,100,6799,2832,W
860,0,,N,MT PROSPECT,RD,,N MT PROSPECT RD,,6800,6999,0
861,0,,N,MULLIGAN,AVE,,N MULLIGAN AVE,,1800,5999,6332,W
862,0,,N,N BRANCH CANAL,,,N N BRANCH CANAL,,835,1599,0
863,0,,N,N BRANCH CHICAGO RIVER,,,N N BRANCH CHICAGO RIVER,,213,6645,0
864,0,,N,NAGLE,AVE,,N NAGLE AVE,,1600,7199,6432,W
865,0,,N,NAPER,AVE,,N NAPER AVE,,5900,6299,6600,W
866,0,,N,NAPLES,AVE,,N NAPLES AVE,,6036,6199,6400,W
867,0,,N,NAPOLEON,AVE,,N NAPOLEON AVE,,5800,5899,6440,W
868,0,,N,NARRAGANSETT,AVE,,N NARRAGANSETT AVE,,1600,4799,6400,W
869,0,,N,NASHOTAH,AVE,,N NASHOTAH AVE,,5900,6033,6524,W
870,0,,N,NASHVILLE,AVE,,N NASHVILLE AVE,,1600,6599,6600,W
871,0,,N,NASSAU,AVE,,N NASSAU AVE,,6002,6199,6400,W
872,0,,N,NATCHEZ,AVE,,N NATCHEZ AVE,,1600,5531,6434,W
873,0,,N,NATOMA,AVE,,N NATOMA AVE,,1600,6599,6600,W
874,0,,N,NAVAJO,AVE,,N NAVAJO AVE,,6200,6460,5300,W
875,0,,N,NAVARRE,AVE,,N NAVARRE AVE,,5800,6199,6420,W
876,0,,N,NEENAH,AVE,,N NEENAH AVE,,2800,6399,6532,W
877,0,,N,NEOLA,AVE,,N NEOLA AVE,,6000,6199,6700,W
878,0,,N,NETTLETON,AVE,,N NETTLETON AVE,,6026,6199,6800,W
879,0,,N,NEVA,AVE,,N NEVA AVE,,1600,6599,7132,W
880,0,,N,NEW ENGLAND,AVE,,N NEW ENGLAND AVE,,1600,6443,6900,W
881,0,,N,NEW HAMPSHIRE,AVE,,N NEW HAMPSHIRE AVE,,5628,5799,7000,W
882,0,,N,NEW,ST,,N NEW ST,,406,479,341,E
883,0,,N,NEWARK,AVE,,N NEWARK AVE,,0,6499,6700,W
884,0,,N,NEWBURG,AVE,,N NEWBURG AVE,,5902,6199,6400,W
885,0,,N,NEWCASTLE,AVE,,N NEWCASTLE AVE,,1600,6599,6834,W
886,0,,N,NEWGARD,AVE,,N NEWGARD AVE,,6400,6799,1432,W
887,0,,N,NEWLAND,AVE,,N NEWLAND AVE,,1600,6499,6932,W
888,0,,N,NIAGARA,AVE,,N NIAGARA AVE,,6000,6299,7000,W
889,0,,N,NICKERSON,AVE,,N NICKERSON AVE,,5800,6199,6900,W
890,0,,N,NICOLET,AVE,,N NICOLET AVE,,5730,5919,7044,W
891,0,,N,NINA,AVE,,N NINA AVE,,5744,6099,7200,W
892,0,,N,NIXON,AVE,,N NIXON AVE,,6500,6599,7032,W
893,0,,N,NOBLE,ST,,N NOBLE ST,,400,1599,1400,W
894,0,,N,NOKOMIS,AVE,,N NOKOMIS AVE,,6300,6499,5300,W
895,0,,N,NORA,AVE,,N NORA AVE,,2900,3999,7032,W
896,0,,N,NORDICA,AVE,,N NORDICA AVE,,1600,6599,7100,W
897,0,,N,NORMANDY,AVE,,N NORMANDY AVE,,1600,6599,6700,W
898,0,,N,NORTH BRANCH,ST,,N NORTH BRANCH ST,,900,1399,800,W
899,0,,N,NORTH PARK,AVE,,N NORTH PARK AVE,,1336,1799,300,W
900,0,,N,NORTH SHORE CHANNEL,,,N NORTH SHORE CHANNEL,,5100,6399,0
901,0,,N,NORTHCOTT,AVE,,N NORTHCOTT AVE,,5628,6199,6900,W
902,0,,N,NORTHWEST,HWY,,N NORTHWEST HWY,,5000,6901,0
903,0,,N,NOTTINGHAM,AVE,,N NOTTINGHAM AVE,,3000,5721,7100,W
904,0,,N,OAK PARK,AVE,,N OAK PARK AVE,,1600,6559,6800,W
905,0,,N,OAKLEY,AVE,,N OAKLEY AVE,,1600,7599,2300,W
906,0,,N,OAKLEY,BLVD,,N OAKLEY BLVD,,1,1599,2300,W
907,0,,N,OAKVIEW,AVE,,N OAKVIEW AVE,,4500,5599,8700,W
908,0,,N,OCONTO,AVE,,N OCONTO AVE,,3000,7599,7232,W
909,0,,N,OCTAVIA,AVE,,N OCTAVIA AVE,,3000,7599,7300,W
910,0,,N,ODELL,AVE,,N ODELL AVE,,3000,7599,7332,W
911,0,,N,OGALLAH,AVE,,N OGALLAH AVE,,6408,6699,7542,W
912,0,,N,OGDEN,AVE,,N OGDEN AVE,,1,1999,0
913,0,,N,OKETO,AVE,,N OKETO AVE,,3000,7599,7400,W
914,0,,N,OLCOTT,AVE,,N OLCOTT AVE,,3000,7599,7500,W
915,0,,N,OLEANDER,AVE,,N OLEANDER AVE,,3000,7599,7532,W
916,0,,N,OLIPHANT,AVE,,N OLIPHANT AVE,,6401,6799,7800,W
917,0,,N,OLMSTED,AVE,,N OLMSTED AVE,,6520,6899,7400,W
918,0,,N,OLYMPIA,AVE,,N OLYMPIA AVE,,5000,6799,7700,W
919,0,,N,ONARGA,AVE,,N ONARGA AVE,,6500,6799,7800,W
920,0,,N,ONEIDA,AVE,,N ONEIDA AVE,,6412,6499,7700,W
921,0,,N,OPAL,AVE,,N OPAL AVE,,3200,3599,7832,W
922,0,,N,ORANGE,AVE,,N ORANGE AVE,,3200,5799,7900,W
923,0,,N,ORCHARD,ST,,N ORCHARD ST,,1600,3199,700,W
924,0,,N,ORIOLE,AVE,,N ORIOLE AVE,,3000,7599,7600,W
925,0,,N,ORLEANS,ST,,N ORLEANS ST,,0,2099,340,W
926,0,,N,OSAGE,AVE,,N OSAGE AVE,,3200,5799,7932,W
927,0,,N,OSCEOLA,AVE,,N OSCEOLA AVE,,3000,7599,7432,W
928,0,,N,OSHKOSH,AVE,,N OSHKOSH AVE,,6500,6799,7800,W
929,0,,N,OSWEGO,ST,,N OSWEGO ST,,400,499,1650,W
930,0,,N,OTSEGO,AVE,,N OTSEGO AVE,,6500,6637,7614,W
931,0,,N,OTTAWA,AVE,,N OTTAWA AVE,,3200,7599,7632,W
932,0,,N,OTTO,AVE,,N OTTO AVE,,5200,5228,6920,W
933,0,,N,OVERHILL,AVE,,N OVERHILL AVE,,3200,7599,7700,W
934,0,,N,OWEN,AVE,,N OWEN AVE,,6900,6999,7700,W
935,0,,N,OXFORD,AVE,,N OXFORD AVE,,6400,6799,7740,W
936,0,,N,OZANAM,AVE,,N OZANAM AVE,,3200,7199,7800,W
937,0,,N,OZARK,AVE,,N OZARK AVE,,3200,7599,7732,W
938,0,,N,PACIFIC,AVE,,N PACIFIC AVE,,3200,5399,8000,W
939,0,,N,PAGE,AVE,,N PAGE AVE,,3200,3999,8032,W
940,0,,N,PANAMA,AVE,,N PANAMA AVE,,3200,5558,8100,W
941,0,,N,PARIS,AVE,,N PARIS AVE,,3200,5544,8132,W
942,0,,N,PARK,DR,,N PARK DR,,172,479,310,E
943,0,,N,PARKSIDE,AVE,,N PARKSIDE AVE,,1,5727,5632,W
944,0,,N,PARKVIEW,TER,,N PARKVIEW TER,,3630,3899,3632,W
945,0,,N,PATTON,AVE,,N PATTON AVE,,4536,4623,8414,W
946,0,,N,PATTON,DR,,N PATTON DR,,0,0
947,0,,N,PAULINA,ST,,N PAULINA ST,,0,7749,1700,W
948,0,,N,PEORIA,ST,,N PEORIA ST,,1,899,900,W
949,0,,N,PESHTIGO,CT,,N PESHTIGO CT,,500,529,500,E
950,0,,N,PICARDY,PL,,N PICARDY PL,,2800,2930,1810,W
951,0,,N,PIER,CT,,N PIER CT,,3200,3261,2718,W
952,0,,N,PINE,AVE,,N PINE AVE,,1,1399,5500,W
953,0,,N,PINE GROVE,AVE,,N PINE GROVE AVE,,2700,3999,500,W
954,0,,N,PIONEER,AVE,,N PIONEER AVE,,3200,5544,8200,W
955,0,,N,PITTSBURGH,AVE,,N PITTSBURGH AVE,,3200,5599,8232,W
956,0,,N,PLAINFIELD,AVE,,N PLAINFIELD AVE,,3200,5328,8300,W
957,0,,N,POE,ST,,N POE ST,,1864,1899,1013,W
958,0,,N,POINT,ST,,N POINT ST,,2000,2199,2648,W
959,0,,N,POLLOCK,ST,,N POLLOCK ST,,1,42,2608,W
960,0,,N,PONCHARTRAIN,BLVD,,N PONCHARTRAIN BLVD,,6500,6699,5700,W
961,0,,N,PONTIAC,AVE,,N PONTIAC AVE,,3200,4199,8332,W
962,0,,N,POST,PL,,N POST PL,,200,299,228,W
963,0,,N,POTAWATOMIE,AVE,,N POTAWATOMIE AVE,,4422,5299,8630,W
964,0,,N,PRESCOTT,AVE,,N PRESCOTT AVE,,6140,6199,5500,W
965,0,,N,PRIVATE,DR,,N PRIVATE DR,,0,2399,0
966,0,,N,PULASKI,RD,,N PULASKI RD,,1,6399,4000,W
967,0,,N,RACINE,AVE,,N RACINE AVE,,0,4799,1200,W
968,0,,N,RANDOLPH LSD,ER,,N RANDOLPH LSD ER,,0,199
969,0,,N,RANDOLPH ST WACKER,ER,,N RANDOLPH ST WACKER ER,,160,399,0
970,0,,N,RAVENSWOOD,AVE,,N RAVENSWOOD AVE,,0,7099,1800,W
971,0,,N,RECREATION,DR,,N RECREATION DR,,3560,3999,0
972,0,,N,REDWOOD,AVE,,N REDWOOD AVE,,5446,5499,8000,W
973,0,,N,REDWOOD,DR,,N REDWOOD DR,,5600,5799,8000,W
974,0,,N,RESERVE,AVE,,N RESERVE AVE,,4400,5299,8730,W
975,0,,N,RETA,AVE,,N RETA AVE,,3500,3599,832,W
976,0,,N,RICHMOND,ST,,N RICHMOND ST,,811,6799,2932,W
977,0,,N,RIDGE,AVE,,N RIDGE AVE,,5600,6399,0
978,0,,N,RIDGE,BLVD,,N RIDGE BLVD,,6400,7599,0
979,0,,N,RIDGEWAY,AVE,,N RIDGEWAY AVE,,400,6399,3732,W
980,0,,N,RITCHIE,CT,,N RITCHIE CT,,1300,1331,62,E
981,0,,N,RIVER WALK,,E,N RIVER WALK   E,,0,1099
982,0,,N,RIVERSEDGE,TER,,N RIVERSEDGE TER,,5200,5299,0
983,0,,N,RIVERSIDE,PLZ,,N RIVERSIDE PLZ,,1,145,416,W
984,0,,N,RIVERWALK,DR,,N RIVERWALK DR,,2800,2999,0
985,0,,N,ROCKWELL,ST,,N ROCKWELL ST,,400,7599,2600,W
986,0,,N,ROGERS,AVE,,N ROGERS AVE,,0,7801,0
987,0,,N,ROSE,ST,,N ROSE ST,,5200,5228,9536,W
988,0,,N,RUSH,ST,,N RUSH ST,,400,1139,65,E
989,0,,N,RUTHERFORD,AVE,,N RUTHERFORD AVE,,1600,5349,6732,W
990,0,,N,S BRANCH CHICAGO RIVER,,,N S BRANCH CHICAGO RIVER,,1,299,0
991,0,,N,SACRAMENTO,AVE,,N SACRAMENTO AVE,,0,7599,3000,W
992,0,,N,SACRAMENTO,BLVD,,N SACRAMENTO BLVD,,0,999,3000,W
993,0,,N,SACRAMENTO,BLVD,E,N SACRAMENTO BLVD E,,0,999
994,0,,N,SACRAMENTO,BLVD,W,N SACRAMENTO BLVD W,,0,998
995,0,,N,SACRAMENTO,SD,,N SACRAMENTO SD,,0,999,3000,W
996,0,,N,SANDBURG,TER,,N SANDBURG TER,,0,1599,118,W
997,0,,N,SANFORD,AVE,,N SANFORD AVE,,5200,5229,9700,W
998,0,,N,SANGAMON,ST,,N SANGAMON ST,,1,930,932,W
999,0,,N,SAUGANASH,AVE,,N SAUGANASH AVE,,6000,6899,0
1000,0,,N,SAUGANASH,LN,,N SAUGANASH LN,,0,5999,4232,W
1001,0,,N,SAWYER,AVE,,N SAWYER AVE,,400,5599,3232,W
1002,0,,N,SAYRE,AVE,,N SAYRE AVE,,1600,6599,6958,W
1003,0,,N,SCHICK,PL,,N SCHICK PL,,1250,1299,500,W
1004,0,,N,SCHILLING,RD,,N SCHILLING RD,,0,0
1005,0,,N,SEDGWICK,ST,,N SEDGWICK ST,,658,2299,400,W
1006,0,,N,SEELEY,AVE,,N SEELEY AVE,,128,7599,2032,W
1007,0,,N,SELL,CT,,N SELL CT,,6940,6999,12410,W
1008,0,,N,SEMINARY,AVE,,N SEMINARY AVE,,1900,3999,1100,W
1009,0,,N,SHAPLAND,AVE,,N SHAPLAND AVE,,0,5229,9800,W
1010,0,,N,SHEFFIELD,AVE,,N SHEFFIELD AVE,,1547,3899,1000,W
1011,0,,N,SHERIDAN,RD,,N SHERIDAN RD,,0,7799,0
1012,0,,N,SIMONDS,DR,,N SIMONDS DR,,4400,5199,800,W
1013,0,,N,SIOUX,AVE,,N SIOUX AVE,,6600,7199,5400,W
1014,0,,N,SOUTHPORT,AVE,,N SOUTHPORT AVE,,1952,4199,1400,W
1015,0,,N,SPAULDING,AVE,,N SPAULDING AVE,,400,5899,3300,W
1016,0,,N,SPOKANE,AVE,,N SPOKANE AVE,,6300,6599,5340,W
1017,0,,N,SPRAGUE,AVE,,N SPRAGUE AVE,,5200,5230,0
1018,0,,N,SPRINGFIELD,AVE,,N SPRINGFIELD AVE,,400,6399,3900,W
1019,0,,N,ST CLAIR,ST,,N ST CLAIR ST,,400,730,200,E
1020,0,,N,ST JOHNS,CT,,N ST JOHNS CT,,5800,5854,4250,W
1021,0,,N,ST LOUIS,AVE,,N ST LOUIS AVE,,200,6320,3500,W
1022,0,,N,ST MICHAELS,CT,,N ST MICHAELS CT,,1600,1799,448,W
1023,0,,N,STATE,PKWY,,N STATE PKWY,,1200,1599,0
1024,0,,N,STATE,ST,,N STATE ST,,1,1199,0
1025,0,,N,STAVE,ST,,N STAVE ST,,2000,2199,2540,W
1026,0,,N,STETSON,AVE,,N STETSON AVE,,140,299,154,E
1027,0,,N,STETSON LOWER,AVE,,N STETSON LOWER AVE,,140,351,154,E
1028,0,,N,STEVENS,AVE,,N STEVENS AVE,,6000,6035,0
1029,0,,N,STOCKTON,DR,,N STOCKTON DR,,0,2799,67,W
1030,0,,N,STOKES,AVE,,N STOKES AVE,,5200,5230,0
1031,0,,N,STONE,ST,,N STONE ST,,1200,1299,80,E
1032,0,,N,STREETER,DR,,N STREETER DR,,0,699,588,E
1033,0,,N,SURREY,CT,,N SURREY CT,,2400,2520,1300,W
1034,0,,N,SUTTON,PL,,N SUTTON PL,,1300,1399,60,W
